run_accession	fastq_ftp	fastq_bytes	fastq_md5	bam_ftp	bam_bytes	bam_md5	submitted_ftp	submitted_bytes	submitted_md5	sra_ftp	sra_bytes	sra_md5
ERR1347673	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347673/ERR1347673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347673/ERR1347673_2.fastq.gz	58143870823;57006814164	8e9ae63c3ed2b5eaf8f6db55f9d543af;05a38e9c5962b9410d638dc66195a9a8				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347673/LP6005442-DNA_H01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347673/LP6005442-DNA_H01_2.fastq.gz	55310102841;54180975823	d8a63be2b0fc22ab0ed29530603f6e85;9cd607d4d5feaa46d67bc74cd1d21ed6	ftp.sra.ebi.ac.uk/vol1/err/ERR134/003/ERR1347673	89499475960	a11cff7efd5111fa291a3291ac4fc625
ERR1347674	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347674/ERR1347674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347674/ERR1347674_2.fastq.gz	51493447470;51141880793	6cd0a81f1a4cb32f6b14ecb91ca54262;c0b55b5c2cd290b7d40f619590bac63c				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347674/LP6005442-DNA_H03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347674/LP6005442-DNA_H03_2.fastq.gz	48878653241;48531491270	0a26bdebefc7ed10c5dc0a92c6e9e238;674c6d47a16112c11f28f71b7d8b3c02	ftp.sra.ebi.ac.uk/vol1/err/ERR134/004/ERR1347674	79927932254	5326c0211227f0c4ae400332f5c65cd7
ERR1347675	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347675/ERR1347675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347675/ERR1347675_2.fastq.gz	54016114806;53605819268	29289a1fed9069d40655b59bac4da28c;bf12af7ddf2c38ac65248b6126ef8087				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347675/LP6005442-DNA_H04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347675/LP6005442-DNA_H04_2.fastq.gz	51326907845;50921522238	b389301cbea6bd54ac45e41ccd78c21e;b6c77aa9b4fbeacbbd8de905e9650960	ftp.sra.ebi.ac.uk/vol1/err/ERR134/005/ERR1347675	83869058770	c6f036aa8ba6d6f5d453925708a1a8b9
ERR1347676	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347676/ERR1347676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347676/ERR1347676_2.fastq.gz	46911917578;46464658589	0ee4f78fd460ebb691a90362b3bd47ea;2d4eb1017cf5bbd4d033bc4a6a496f03				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347676/LP6005442-DNA_H09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347676/LP6005442-DNA_H09_2.fastq.gz	44600407724;44151742281	f49cd98f5025d12d124b46517552e44e;90660c4458e548d83ba9436ad58ccc0a	ftp.sra.ebi.ac.uk/vol1/err/ERR134/006/ERR1347676	72468040641	af49b68acf016f11e0b284eb4fec3073
ERR1347705	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347705/ERR1347705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347705/ERR1347705_2.fastq.gz	63899695182;63908389848	5eaa00bc25b6d60354a76def7f4a532a;f08fcf627dbda012fc8233577971fd3c				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347705/LP6005443-DNA_D02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347705/LP6005443-DNA_D02_2.fastq.gz	60663474077;60668181415	6d5814aa8520852ef05d03a02a14a221;7502f210956948c8f5b3014f4d7fd18f	ftp.sra.ebi.ac.uk/vol1/err/ERR134/005/ERR1347705	99631186907	542aa3598a22dfb3f8edcca50013f6fe
ERR1347706	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347706/ERR1347706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347706/ERR1347706_2.fastq.gz	63114731621;63324461012	4beb6cb6d924876553ee6c22a7fb6246;51890f80966f3562455d03dfa0958a1e				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347706/LP6005443-DNA_D03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347706/LP6005443-DNA_D03_2.fastq.gz	59994416087;60223861101	6e995730bec53bed191541dfa5ceff03;17c1b1359621b9c4749ee1e30cc898e9	ftp.sra.ebi.ac.uk/vol1/err/ERR134/006/ERR1347706	98222972312	fbb63b680a87a6844ebc7b89857e6eaf
ERR1347707	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1347707/ERR1347707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1347707/ERR1347707_2.fastq.gz	64914750625;64557509391	8d161ebf867d289c06e1e5b672b260cb;25e96e5c0ed7b78815f5d1a84fda4dba				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347707/LP6005443-DNA_D04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347707/LP6005443-DNA_D04_2.fastq.gz	61661486651;61305763057	820e35b13fc13a9c3a52718b3677360e;152fe1db03c7244cb276493627dfd96d	ftp.sra.ebi.ac.uk/vol1/err/ERR134/007/ERR1347707	100790893132	4aaa2abc8dc23ff231fa185714627a43
ERR1347709	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1347709/ERR1347709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1347709/ERR1347709_2.fastq.gz	62368644545;62148150726	8c36d53e865f20103c3e81ce68839909;ce879b9506014561839117b7f7542b00				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347709/LP6005443-DNA_D06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347709/LP6005443-DNA_D06_2.fastq.gz	59393914341;59198174165	d3957276aa54923f4195022ccae080e0;819cb7fad8b651ece6a35d56dc7ed0c3	ftp.sra.ebi.ac.uk/vol1/err/ERR134/009/ERR1347709	96757715844	37eb32bc7836d474021feb05884b287f
ERR1347712	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1347712/ERR1347712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1347712/ERR1347712_2.fastq.gz	59482010461;59248371108	f7655ac7ed5d9e0712a350d31cd2e144;bd10ff2a8fdf32bc433ec0f54b74f994				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347712/LP6005443-DNA_D09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347712/LP6005443-DNA_D09_2.fastq.gz	56474743227;56239204706	bf73dde306a380533c82bfe4c078dd53;e562aa92ee68b90869df51bddb478a76	ftp.sra.ebi.ac.uk/vol1/err/ERR134/002/ERR1347712	92240802177	0ca2da6d339f4c5865bd49a656dcc198
ERR1347713	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347713/ERR1347713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347713/ERR1347713_2.fastq.gz	81759863391;81008895498	4558b269cad6481bac4a35afbe9a0cce;ee3082c296f6c81d6e72f97b89bc69e7				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347713/LP6005443-DNA_E01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347713/LP6005443-DNA_E01_2.fastq.gz	77749829508;77000469857	a1014483dcd4b54c056d931c422902d0;ab0b11f4043286a16573752480779dc0	ftp.sra.ebi.ac.uk/vol1/err/ERR134/003/ERR1347713	126579251610	780b3dd106dd6bee9a06e2ed3ade3ac2
ERR1347720	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347720/ERR1347720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347720/ERR1347720_2.fastq.gz	58347181549;58138671709	aa2e76baf072f0b8066a0668f61a87c9;992edcb2cdd0c52c63d38c2b767557cd				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347720/LP6005443-DNA_E10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347720/LP6005443-DNA_E10_2.fastq.gz	55376287551;55169210158	45fa14729a4596b5ee4b005ac8bdaa1e;f4eb136552f774243997e90a34b96912	ftp.sra.ebi.ac.uk/vol1/err/ERR134/000/ERR1347720	90754439571	f189ee876f63e68d0cd988700481f0cd
ERR1347725	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347725/ERR1347725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347725/ERR1347725_2.fastq.gz	53641648029;52961295525	9849422b888bd78c998de6cea18423c9;41deb46c3ef198ccc496f3046c1fdc97				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347725/LP6005443-DNA_F04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347725/LP6005443-DNA_F04_2.fastq.gz	51014849489;50339848280	47b1458d39455225b2c64717f8a7f8aa;4c274c0478a20d0b56fa0f4a5f7e1e20	ftp.sra.ebi.ac.uk/vol1/err/ERR134/005/ERR1347725	82769428315	a67e502ac4a2c09ea4e661515f095b9e
ERR1347726	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347726/ERR1347726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347726/ERR1347726_2.fastq.gz	66712764735;66369364139	acdb927447e44dd14f9f4bef8f95ba58;14b6e6503dd549d59ee4399988a84bd1				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347726/LP6005443-DNA_F06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347726/LP6005443-DNA_F06_2.fastq.gz	63424648249;63081842415	be5fdcc7438ae0254ef2dc8c1ac9992a;c2b2bcdc1459c557371ec1e123e94ccf	ftp.sra.ebi.ac.uk/vol1/err/ERR134/006/ERR1347726	103484854640	94ee3ca323eb143a2ad762faffafaf04
ERR1347727	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1347727/ERR1347727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1347727/ERR1347727_2.fastq.gz	67061743350;66843935496	dbd049eda48548174c9d7b0772d2f914;c932a73b1ed03aa37d317133398f4fb3				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347727/LP6005443-DNA_F07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347727/LP6005443-DNA_F07_2.fastq.gz	63754658815;63534196474	0bc7dd8c728f1c5238fdc62d209cf671;89ab3af1c5bd018ceb7408de3d1bc79a	ftp.sra.ebi.ac.uk/vol1/err/ERR134/007/ERR1347727	104356245227	8de57818c805a9ef5dd7985618364247
ERR1347734	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347734/ERR1347734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347734/ERR1347734_2.fastq.gz	63128712101;63175760864	d87c277a2d6e9619a6cec9463fac03d7;772cadaefcd1555f54ad253ad92ed957				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347734/LP6005443-DNA_G04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347734/LP6005443-DNA_G04_2.fastq.gz	59980885035;60031344085	a3951441e876ee3431c6db7be0d32a7e;bd24bfebc2ba33f8a4f68efe52b440d5	ftp.sra.ebi.ac.uk/vol1/err/ERR134/004/ERR1347734	98206377089	3ad1550ae6e9cf7cc4a1cbcfd622450a
ERR1347738	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1347738/ERR1347738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1347738/ERR1347738_2.fastq.gz	60398182419;60050757009	1fd62bcd08c8a7cb257e3ec2ef639702;68ca29322ecfa7637ada60af97d2e137				ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347738/LP6005443-DNA_G11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347738/LP6005443-DNA_G11_2.fastq.gz	57366629435;57015764498	01721e94fe915c10db220f0412c6870d;ff421e1d70e30929224bb23311b06657	ftp.sra.ebi.ac.uk/vol1/err/ERR134/008/ERR1347738	93800872652	b624c8f1e46f5b2071fa20e2ea7a3453
ERR1395546	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/006/ERR1395546/ERR1395546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/006/ERR1395546/ERR1395546_2.fastq.gz	54499613898;53771927422	c70db5a11fddc3a9ea7d57184a99f65a;a42f1b3c415f8dba0165f139cc44d17c				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395546/LP6005519-DNA_C06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395546/LP6005519-DNA_C06_2.fastq.gz	51758500913;51036917586	91f7f38357f06bf404cc20c9ad0c7a10;d01fc7b7b7db7f7d1946d1f0afe2d18a	ftp.sra.ebi.ac.uk/vol1/err/ERR139/006/ERR1395546	84258088444	e16fdf481d8df2057167e20c4c33b4fe
ERR1395549	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395549/ERR1395549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395549/ERR1395549_2.fastq.gz	69252944682;69073140797	000906936b7451e06f95a48d7704dbdb;cee8ec071cfeaacff197835c9301f678				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395549/LP6005519-DNA_D04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395549/LP6005519-DNA_D04_2.fastq.gz	65874109037;65699049538	f18d856b545b9a67d8340df6899f0de6;5cf0f8279728ee970f51e9043960ca5e	ftp.sra.ebi.ac.uk/vol1/err/ERR139/009/ERR1395549	107520840124	12caaa9d6d3856f7e5fcdf6d25dd609e
ERR1395550	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395550/ERR1395550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395550/ERR1395550_2.fastq.gz	75820044330;74598423829	a06107923d609718beed2e3eb0bb6a0a;120eec1bb9b38783de209586a97b574e				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395550/LP6005519-DNA_D05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395550/LP6005519-DNA_D05_2.fastq.gz	72310575141;71110695389	ff102a2ff712a6ff477d4ee1973d8379;01f990faffe26ccfa62a4f23d41cd1a8	ftp.sra.ebi.ac.uk/vol1/err/ERR139/000/ERR1395550	116646376231	b9f9fcfedd9ade10e71097561300ad30
ERR1395553	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395553/ERR1395553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395553/ERR1395553_2.fastq.gz	71211493671;70013058806	002df49bc3edf0a7a2ed1bc0e7e328d5;6e02b4a221a1321bfec7dd220db2aa9d				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395553/LP6005519-DNA_E05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395553/LP6005519-DNA_E05_2.fastq.gz	67879751383;66690429881	d64d7c49c0ce5664069c6548528c9e04;bf91761385699498834440a0e8d873fc	ftp.sra.ebi.ac.uk/vol1/err/ERR139/003/ERR1395553	109592464861	268a83b1fa2dbcea57e838c073c570a7
ERR1395554	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395554/ERR1395554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395554/ERR1395554_2.fastq.gz	71338645198;70297551656	9fe0f09c02526724f7ebf76da05b22f7;6e368f97d749386ce693bb64bc0a7f59				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395554/LP6005519-DNA_E06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395554/LP6005519-DNA_E06_2.fastq.gz	67907311944;66894128032	703d2817da5c2a149a88e23973cd4ff0;e6e12cb79635818123b36825be4742f8	ftp.sra.ebi.ac.uk/vol1/err/ERR139/004/ERR1395554	109896821736	ade5cf04d822385af9fded8833bc7323
ERR1395558	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395558/ERR1395558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395558/ERR1395558_2.fastq.gz	86007500374;85980157199	a74f6fbcae3c5416c52ffe922f46a3f7;dfacc39336d0d2d7e924d418414f9b32				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395558/LP6005519-DNA_G02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395558/LP6005519-DNA_G02_2.fastq.gz	81992254760;82071505576	4979498c933083fb1c7a2afac2f7d131;b21b9f6cb52fa9553d9148c49f0ebf69	ftp.sra.ebi.ac.uk/vol1/err/ERR139/008/ERR1395558	133558469242	8c62dbe753acc0b0b8708e59f353d042
ERR1395564	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395564/ERR1395564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395564/ERR1395564_2.fastq.gz	50404631117;49866794737	abd46056afd1be0ab1ffb66196459b75;5391b7dc9b1ef2bc3a44497273a0ce05				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395564/LP6005592-DNA_A04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395564/LP6005592-DNA_A04_2.fastq.gz	48081178410;47583309007	4d1cbff3eb0a86108e8966493fcbbe84;4e3f7b052ee3b699464f51aae35a9075	ftp.sra.ebi.ac.uk/vol1/err/ERR139/004/ERR1395564	77879745397	f26ad793329f80d8f115e857be1ad88c
ERR1395567	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395567/ERR1395567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395567/ERR1395567_2.fastq.gz	64039371564;63859150584	dcf8e60a8f1a9041c7ff704e86d8f117;8ba730f85bcdf244027370b3f0e34ee7				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395567/LP6005592-DNA_B03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395567/LP6005592-DNA_B03_2.fastq.gz	60886462165;60704721848	2d263b88adbebe3124c9ca9545675042;a5e5c6e3f335f02e47d122d03f28c607	ftp.sra.ebi.ac.uk/vol1/err/ERR139/007/ERR1395567	99415499279	f03f31fc55f501fd72e46104b46d91b2
ERR1395570	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395570/ERR1395570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395570/ERR1395570_2.fastq.gz	64542805036;65219595438	846cb716c5542e30aafdaa59853b00ac;f9389d5bf0c5a2f20573624803fef3ff				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395570/LP6005592-DNA_C02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395570/LP6005592-DNA_C02_2.fastq.gz	61280945804;61946354804	4fb6b988650d61f7c3dc0af125f1e343;f190155ed3c908b9bf2960a9a2403498	ftp.sra.ebi.ac.uk/vol1/err/ERR139/000/ERR1395570	101283772285	10b1cb92e062529a23aa3e36848c8d45
ERR1395571	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395571/ERR1395571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395571/ERR1395571_2.fastq.gz	57600948798;57635385204	34369f60ff87718c700b3b9954ffb543;4326468b2e23239ffce08077f8d9854f				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395571/LP6005592-DNA_C03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395571/LP6005592-DNA_C03_2.fastq.gz	54708225390;54737596299	747b758ae5a2817329fc74d7f320369e;4211f90ebe8a70d30373b99ce79b13d1	ftp.sra.ebi.ac.uk/vol1/err/ERR139/001/ERR1395571	89647779009	ff983388b498f47c961cad6b45a16e4c
ERR1395573	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395573/ERR1395573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395573/ERR1395573_2.fastq.gz	66920295225;67199803901	83f994e9e602a0943a5704302b82f7df;ad4d8fbc8311056cfa7ebcb48eb58096				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395573/LP6005592-DNA_D03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395573/LP6005592-DNA_D03_2.fastq.gz	63599091846;63876281682	b79f9da4a4c5f7b20692d9d7a7e70ed6;f46b889ba0d6f64b2547aa3611f33a2c	ftp.sra.ebi.ac.uk/vol1/err/ERR139/003/ERR1395573	104628989948	750c7373a6df528aed0f1306c99fabc6
ERR1395577	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395577/ERR1395577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395577/ERR1395577_2.fastq.gz	67031033351;67316675664	bd59671808bcc46d23a621fcfd2211d1;435df989670160f8594ee0da5b79a9cb				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395577/LP6005592-DNA_F03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395577/LP6005592-DNA_F03_2.fastq.gz	63713837116;64000103754	985841882de2518f8b2bd38b7e307919;4c55539500c5d4b9b3813b41b8f472e4	ftp.sra.ebi.ac.uk/vol1/err/ERR139/007/ERR1395577	104767689750	59d89b354a834430cdce348efeac3335
ERR1395582	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395582/ERR1395582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395582/ERR1395582_2.fastq.gz	71728875902;70914187416	3ec949b61c237f971f6f1e7d08fa6e59;9e7b079c0163b8af7e970dc274e9c2d4				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395582/LP6005619-DNA_C01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395582/LP6005619-DNA_C01_2.fastq.gz	68319401578;67529627153	2f250317ea67666290a8c9a613d10a5a;9c6b3ef5cbff8f81dd2b4930ae4262c9	ftp.sra.ebi.ac.uk/vol1/err/ERR139/002/ERR1395582	110793730855	9b762d785173ccde1e6e8acb65ac1dd3
ERR1395583	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395583/ERR1395583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395583/ERR1395583_2.fastq.gz	53735717371;53300581112	3e79397614c7c99891a316dc2d74aa01;7dfe00d3983b7accd1baae5f232fe6e6				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395583/LP6005677-DNA_A02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395583/LP6005677-DNA_A02_2.fastq.gz	51084684905;50644866067	3690a90b88fe620d149dcd47cbe4c524;fadb5bac305d4b31bc1c10ca1293708b	ftp.sra.ebi.ac.uk/vol1/err/ERR139/003/ERR1395583	83234521751	7c50967ea0c0ebb07d357b969b2655f9
ERR1395585	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/005/ERR1395585/ERR1395585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/005/ERR1395585/ERR1395585_2.fastq.gz	47734944588;47661497147	9484533aa14f4e89a094722a6c117ac4;06bf35deef1aa2fe5fefc285e61d0f6e				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395585/LP6005677-DNA_B01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395585/LP6005677-DNA_B01_2.fastq.gz	45198888710;45122154696	93741984577fee80e8bb3f1814387df1;51a2d9b9def90123473277a985736bd4	ftp.sra.ebi.ac.uk/vol1/err/ERR139/005/ERR1395585	74336200412	f89a74aae1bf377de81df538345ea967
ERR1395589	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395589/ERR1395589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395589/ERR1395589_2.fastq.gz	62428380761;62060400187	48aedb75e878554cf78d22dcb1659dc0;85e0e1f88651d408e8431be19559efda				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395589/LP6005677-DNA_E01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395589/LP6005677-DNA_E01_2.fastq.gz	59331920296;58973607397	1d7bb0f15afdbbaa364098f2e290e4d3;98c3711b2101a28572c1aa27479e7a9a	ftp.sra.ebi.ac.uk/vol1/err/ERR139/009/ERR1395589	97034425925	f5c14c5089be252e369e6f7fbac83fd7
ERR1395593	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395593/ERR1395593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395593/ERR1395593_2.fastq.gz	56222950414;56419558416	4df533cb58baa8c5b7f3158ad3ac0fb2;ecc16ab7e2abdc16ab027ae9c3f4782b				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395593/SS6004470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395593/SS6004470_2.fastq.gz	53469941185;53672836890	eb53c253ec3bb37356d55fda6f301fe7;38865a2b19db1b2345edc4c48682e560	ftp.sra.ebi.ac.uk/vol1/err/ERR139/003/ERR1395593	87950609265	f6abda1140fed498d08ae56f790f5550
ERR1395597	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395597/ERR1395597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395597/ERR1395597_2.fastq.gz	54088642361;54847791275	b0a56df3f4925228ccd9e81264583d7d;983bfbb4b1998e6291fdf52fec7abb9c				ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395597/SS6004474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395597/SS6004474_2.fastq.gz	51330340907;52087093057	5ca75bb4e6cc60fbbdebd1c0d6e58f96;96cdc8ad442ac4f53b33d669611bed34	ftp.sra.ebi.ac.uk/vol1/err/ERR139/007/ERR1395597	85015513804	56425400fd45400499d702445b53c435
